Busqueda Lineal Secuencial,500000,1360839354,0,-1,1,0.0010409355,0.0010360000,0.0000000000
Busqueda Lineal Secuencial,500000,2109248666,0,-1,1,0.0010399818,0.0010350000,0.0000000000
Busqueda Lineal Secuencial,500000,2147470852,0,-1,1,0.0010399818,0.0010350000,0.0000000000
Busqueda Lineal Secuencial,500000,0,0,-1,1,0.0010559559,0.0010470000,0.0000000000
Busqueda Lineal Secuencial,1000000,322486,0,-1,1,0.0021870136,0.0021770000,0.0000090000
Busqueda Lineal Secuencial,1000000,14700764,0,-1,1,0.0020558834,0.0020470000,0.0000020000
Busqueda Lineal Secuencial,1000000,3128036,0,-1,1,0.0020449162,0.0020350000,0.0000020000
Busqueda Lineal Secuencial,1000000,6337399,0,-1,1,0.0020642281,0.0020520000,0.0000030000
Busqueda Lineal Secuencial,1000000,61396,0,-1,1,0.0020658970,0.0020520000,0.0000030000
Busqueda Lineal Secuencial,1000000,10393545,0,-1,1,0.0020790100,0.0020660000,0.0000030000
Busqueda Lineal Secuencial,1000000,2147445644,0,-1,1,0.0021109581,0.0020870000,0.0000050000
Busqueda Lineal Secuencial,1000000,1295390003,0,-1,1,0.0020990372,0.0020810000,0.0000040000
Busqueda Lineal Secuencial,1000000,450057883,0,-1,1,0.0021190643,0.0011750000,0.0009340000
Busqueda Lineal Secuencial,1000000,187645041,0,-1,1,0.0021069050,0.0020930000,0.0000050000
Busqueda Lineal Secuencial,1000000,1980098116,0,-1,1,0.0021209717,0.0021000000,0.0000050000
Busqueda Lineal Secuencial,1000000,152503,0,-1,1,0.0021481514,0.0021310000,0.0000060000
Busqueda Lineal Secuencial,1000000,5000,0,-1,1,0.0021009445,0.0020880000,0.0000040000
Busqueda Lineal Secuencial,1000000,1493283650,1,542694,1,0.0011370182,0.0011270000,0.0000050000
Busqueda Lineal Secuencial,1000000,214826,0,-1,1,0.0021030903,0.0020880000,0.0000040000
Busqueda Lineal Secuencial,1000000,1843349527,0,-1,1,0.0021779537,0.0021610000,0.0000000000
Busqueda Lineal Secuencial,1000000,1360839354,0,-1,1,0.0021181107,0.0021050000,0.0000000000
Busqueda Lineal Secuencial,1000000,2109248666,0,-1,1,0.0020949841,0.0020840000,0.0000000000
Busqueda Lineal Secuencial,1000000,2147470852,0,-1,1,0.0021820068,0.0021700000,0.0000000000
Busqueda Lineal Secuencial,1000000,0,0,-1,1,0.0021159649,0.0021050000,0.0000000000
Busqueda Lineal Secuencial,5000000,322486,0,-1,1,0.0102751255,0.0102430000,0.0000090000
Busqueda Lineal Secuencial,5000000,14700764,0,-1,1,0.0119149685,0.0107190000,0.0009780000
Busqueda Lineal Secuencial,5000000,3128036,1,1368035,1,0.0032529831,0.0030220000,0.0000000000
Busqueda Lineal Secuencial,5000000,6337399,0,-1,1,0.0113070011,0.0108620000,0.0000000000
Busqueda Lineal Secuencial,5000000,61396,0,-1,1,0.0115239620,0.0114320000,0.0000000000
Busqueda Lineal Secuencial,5000000,10393545,0,-1,1,0.0109641552,0.0099550000,0.0009600000
Busqueda Lineal Secuencial,5000000,2147445644,0,-1,1,0.0113661289,0.0111730000,0.0000000000
Busqueda Lineal Secuencial,5000000,1295390003,0,-1,1,0.0112669468,0.0111720000,0.0000000000
Busqueda Lineal Secuencial,5000000,450057883,0,-1,1,0.0114800930,0.0113740000,0.0000000000
Busqueda Lineal Secuencial,5000000,187645041,0,-1,1,0.0114879608,0.0113360000,0.0000000000
Busqueda Lineal Secuencial,5000000,1980098116,0,-1,1,0.0108048916,0.0107080000,0.0000000000
Busqueda Lineal Secuencial,5000000,152503,0,-1,1,0.0108251572,0.0107350000,0.0000000000
Busqueda Lineal Secuencial,5000000,5000,0,-1,1,0.0106549263,0.0105700000,0.0000000000
Busqueda Lineal Secuencial,5000000,1493283650,1,542694,1,0.0011949539,0.0011850000,0.0000000000
Busqueda Lineal Secuencial,5000000,214826,0,-1,1,0.0105800629,0.0104940000,0.0000000000
Busqueda Lineal Secuencial,5000000,1843349527,1,2415203,1,0.0053830147,0.0053530000,0.0000000000
Busqueda Lineal Secuencial,5000000,1360839354,0,-1,1,0.0108530521,0.0107280000,0.0000000000
Busqueda Lineal Secuencial,5000000,2109248666,0,-1,1,0.0108368397,0.0107600000,0.0000000000
Busqueda Lineal Secuencial,5000000,2147470852,0,-1,1,0.0108020306,0.0106880000,0.0000000000
Busqueda Lineal Secuencial,5000000,0,0,-1,1,0.0106289387,0.0105360000,0.0000000000
Busqueda Lineal Secuencial,10000000,322486,1,8674905,1,0.0194308758,0.0193210000,0.0000000000
Busqueda Lineal Secuencial,10000000,14700764,0,-1,1,0.0229618549,0.0227400000,0.0000000000
Busqueda Lineal Secuencial,10000000,3128036,1,1368035,1,0.0029160976,0.0029080000,0.0000000000
Busqueda Lineal Secuencial,10000000,6337399,1,6334598,1,0.0156500340,0.0155150000,0.0000000000
Busqueda Lineal Secuencial,10000000,61396,0,-1,1,0.0231590271,0.0220510000,0.0008820000
Busqueda Lineal Secuencial,10000000,10393545,1,6936855,1,0.0155339241,0.0153510000,0.0000240000
Busqueda Lineal Secuencial,10000000,2147445644,0,-1,1,0.0211648941,0.0210260000,0.0000060000
Busqueda Lineal Secuencial,10000000,1295390003,1,8313715,1,0.0176818371,0.0175790000,0.0000000000
Busqueda Lineal Secuencial,10000000,450057883,0,-1,1,0.0211730003,0.0210410000,0.0000000000
Busqueda Lineal Secuencial,10000000,187645041,0,-1,1,0.0211579800,0.0210250000,0.0000000000
Busqueda Lineal Secuencial,10000000,1980098116,0,-1,1,0.0211100578,0.0210030000,0.0000000000
Busqueda Lineal Secuencial,10000000,152503,0,-1,1,0.0211710930,0.0210570000,0.0000000000
Busqueda Lineal Secuencial,10000000,5000,0,-1,1,0.0207419395,0.0206200000,0.0000000000
Busqueda Lineal Secuencial,10000000,1493283650,1,542694,1,0.0011150837,0.0011100000,0.0000000000
Busqueda Lineal Secuencial,10000000,214826,0,-1,1,0.0213069916,0.0212050000,0.0000000000
Busqueda Lineal Secuencial,10000000,1843349527,1,2415203,1,0.0050480366,0.0050270000,0.0000000000
Busqueda Lineal Secuencial,10000000,1360839354,0,-1,1,0.0211901665,0.0211050000,0.0000000000
Busqueda Lineal Secuencial,10000000,2109248666,1,6630039,1,0.0138649940,0.0138080000,0.0000000000
Busqueda Lineal Secuencial,10000000,2147470852,1,7902795,1,0.0166060925,0.0165400000,0.0000000000
